CHANNELAREAIDFK,CONTRACTIDFK,DREDGECOST,DREDGINGEVENTAREAIDFK,DREDGINGEVENTIDPK,DREDGINGPURPOSE,EVENTDEPTH,EVENTDEPTHUOM,EVENTTYPE,EXECYEAR,FEATUREDESCRIPTION,FEATURENAME,MEDIAID,METADATAID,PLACEMENTAREADESC,PLACEMENTAREAIDFK,RPSUID,RPUID,SDSID,UNITCOST,VOLUMEDREDGED,RIVER,POOL,DREDGE_TYPE,LABOR_TYPE,DATE_START,DATE_END,UP_RIV_MIL,DN_RIV_MIL,VOLUME_UNITS,REACH_NAME,PREHYDROSURVEY_ID,POSTHYDROSURVEY_ID,REHANDLE_ID,DREDGE_NAME,COST,NARRATIVE,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE
,,,99722,MA2006124852489,channel,-11,foot,dredged,2006,,SOUTH KICKAPOO CREEK,,2006121124852489,,IL_2450_R,,,,,91,Illinois_Waterway,MA,Mechanical,Hired_Labor,12/11/2006 0:00,12/18/2006 0:00,248.9,248.5,cubicYard,JOHNSON ISLAND,IL_MA_MVR_20060801_CS_24802490_06B,,,MAZON,,BELL'S ISLAND UPLAND PLACEMENT 245.3R,B5ODTJLM@MVD,8/21/2024 17:57,B5ODTDJM,6/12/2025 18:27
,,,99700,DR2007128542858,channel,-11,foot,dredged,2007,,BRANDON ROAD LOWER,,2007021528542858,,IL_2858_L,,,,,1131,Illinois_Waterway,DR,Mechanical,Hired_Labor,2/15/2007 0:00,3/20/2007 0:00,285.8,285.4,cubicYard,BRANDON ROAD LOCK LOWER,IL_DR_MVR_20070131_CS_28482860_07A,,,CRANE BARGE 11,,PLACEMENT UPL 285.5L,B5ODT9MA,10/19/2023 12:35,B5ODTDJM,6/12/2025 18:27
,,,99697,BR2007129002910,channel,-11,foot,dredged,2007,Geometry estimated from record description,LOCKPORT LOWER,,2007032029002910,,IL_2858_L,,,,,198,Illinois_Waterway,BR,Mechanical,Hired_Labor,3/20/2007 0:00,3/20/2007 0:00,291,290,cubicYard,LOCKPORT LOCK LOWER,IL_BR_MVR_20070221_CS_29002910_07A,,,CRANE BARGE 11,,PLACEMENT UPLAND 285.8L,B5ODT9MA,10/19/2023 12:35,B5ODTDJM,6/12/2025 18:27
,,,99814,2.22001E+14,channel,-11,foot,dredged,2001,,TURTLE ISLAND,,2001092131153120,,UM_3127_R,,,,,103010,Mississippi_River,22,Hydraulic,Hired_Labor,9/21/2001 0:00,10/7/2001 0:00,312,311.5,cubicYard,TURTLE ISLAND,UM_22_MVR_20010905_BD_31103124_01E,UM_22_MVR_20011009_CS_31103124_01F,2.22001E+14,WM. A. THOMPSON,,UPLAND PLACEMENT BEHIND SOUTH RIVER LEVEE 312.2-312.8R INCLUDES REHANDLED MATERIAL,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99702,DR2007127912793,channel,-11,foot,dredged,2007,,TREATS ISLAND,,2007051627912793,,IL_2858_L,,,,,4134,Illinois_Waterway,DR,Mechanical,Hired_Labor,5/16/2007 0:00,6/13/2007 0:00,279.3,279.1,cubicYard,TREATS ISLAND,IL_DR_MVR_20070123_BD_27862796_07A,,<Null>,CRANE BARGE 11,,PLACEMENT UPL 285.8 LB,B5ODT9MA,10/19/2023 12:35,B5ODTDJM,6/12/2025 18:27
,,,99946,1.22002E+14,channel,-11,foot,dredged,2002,,ISLAND 241,,2002082856175621,,UM_5621_L,,,,,19229,Mississippi_River,12,Hydraulic,Hired_Labor,8/28/2002 0:00,9/1/2002 0:00,562.1,561.7,cubicYard,ISLAND 241 LIGHT,UM_12_MVR_20020730_BD_56075625_02B,UM_12_MVR_20020904_CS_56055623_02C,,WM. A. THOMPSON,,ISLAND 241 BANKLINE PLACEMENT 562.0-562.3L,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99732,PE2007123022308,channel,-11,foot,dredged,2007,,STARVED ROCK LOWER,,2007092423022308,,IL_2315_R,,,,,2636,Illinois_Waterway,PE,Mechanical,Hired_Labor,9/24/2007 0:00,10/12/2007 0:00,230.8,230.2,cubicYard,STARVED ROCK LOWER,IL_PE_MVR_20070924_BD_22992309_07C,,<Null>,CRANE BARGE 11,,PLACEMENT UPL 231.5R,B5ODT9MA,10/19/2023 12:35,B5ODTDJM,6/12/2025 18:27
,,,99978,1.12007E+14,channel,-11,foot,dredged,2007,,TURKEY RIVER,,2007100660906092,,UM_6104_L,,,,,3758,Mississippi_River,11,Mechanical,Hired_Labor,10/6/2007 0:00,10/16/2007 0:00,609.2,609,cubicYard,TURKEY RIVER,UM_11_MVR_20071002_BD_60776094_07B,,,BARGE 767,,PLACEMENT BANK LINE 610.3-610.4L,B5ODT9MA,8/18/2023 16:51,B5ODTDJM,6/12/2025 18:27
,,,99841,2.02007E+14,channel,-11,foot,dredged,2007,,LOCK 19 LOWER,,2007101536373637,,UM_3638_R,,,,,525,Mississippi_River,20,Mechanical,Hired_Labor,10/15/2007 0:00,10/16/2007 0:00,363.7,363.7,cubicYard,LOCK 19 LOWER,UM_20_MVR_20070918_BD_36373639_07C,,,BARGE 766,,PLACEMENT BANKLINE 363.7R,B5ODT9MA,8/18/2023 16:51,B5ODTDJM,6/12/2025 18:27
,,,99893,1.62002E+14,channel,-11,foot,dredged,2002,,LINWOOD,,2002080747594763,,UM_4820_L,,,,,9837,Mississippi_River,16,Mechanical,Hired_Labor,8/7/2002 0:00,9/5/2002 0:00,476.3,475.9,cubicYard,LINWOOD,UM_16_MVR_20020702_BD_47514765_02B,UM_16_MVR_20020912_CS_47554765_02C,,HIRED LABOR,,CENTENNIAL BRIDGE STOCKPILE BANKLINE PLACEMENT 481.9-482.0L,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99969,1.12007E+14,channel,-11,foot,dredged,2007,,HURRICANE,,2007101759835985,,UM_6104_L,,,,,2156,Mississippi_River,11,Mechanical,Hired_Labor,10/17/2007 0:00,10/20/2007 0:00,598.5,598.3,cubicYard,HURRICANE ISLAND,UM_11_MVR_20071001_BD_59805995_07B,,,BARGE 767,,PLACEMENT BANK LINE 610.3-610.4L,B5ODT9MA,8/18/2023 16:51,B5ODTDJM,6/12/2025 18:27
,,,99880,1.72002E+14,channel,-11,foot,dredged,2002,,BASS ISLAND,,2002093044754478,,UM_4480_L,,,,,24854,Mississippi_River,17,Hydraulic,Hired_Labor,9/30/2002 0:00,10/4/2002 0:00,447.8,447.5,cubicYard,BASS ISLAND,UM_17_MVR_20020820_BD_44724482_02C,UM_17_MVR_20021016_CS_44744479_02D,,WM. A. THOMPSON,,BASS ISLAND BANKLINE PLACEMENT 447.9-448.2L,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99867,1.82002E+14,channel,-11,foot,dredged,2002,,BENTON ISLAND,,2002091741994202,,UM_4207_R,,,,,15710,Mississippi_River,18,Hydraulic,Hired_Labor,9/17/2002 0:00,9/21/2002 0:00,420.2,419.9,cubicFoot,BENTON ISLAND,UM_18_MVR_20020815_BD_41884204_02C,UM_18_MVR_20021016_CS_41954202_02D,,WM. A. THOMPSON,,JOHNSON ISLAND MOUND AND SWAIL INLAND PLACEMENT 420.6-420.9R,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99871,1.82002E+14,channel,-11,foot,dredged,2002,,KEITHSBURG,,2002092542694271,,UM_4255_L,,,,,10380,Mississippi_River,18,Hydraulic,Hired_Labor,9/25/2002 0:00,9/30/2002 0:00,427.1,426.9,cubicYard,KEITHSBURG,UM_18_MVR_20020820_BD_42504277_02C,UM_18_MVR_20021016_CS_42684272_02D,,WM. A. THOMPSON,,WILLOWBAR DMMP LOWER UPLAND PLACEMENT 425.5-425.7L,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99865,1.82007E+14,channel,-11,foot,dredged,2007,,OQUAWKA BEND,,2007110141474150,,UM_4196_L,,,,,15917,Mississippi_River,18,Mechanical,Hired_Labor,11/1/2007 0:00,12/4/2007 0:00,415,414.7,cubicYard,OQUAWKA BEND,UM_18_MVR_20070919_BD_41334153_07D,,,,,BANKLINE BENTON BEACH 419.4 - 419.7L ,B5ODT9MA,8/18/2023 16:51,B5ODTDJM,6/12/2025 18:27
,,,99811,2.22011E+14,channel,-11,foot,dredged,2010,includes rehandle material from cave hollow 3 and 5,CAVE HOLLOW 6,,2010111030553063,,UM_3056_L,,,,,322736,Mississippi_River,22,Hydraulic,Hired_Labor,11/10/2010 0:00,12/3/2010 0:00,306.3,305.5,cubicYard,CAVE HOLLOW,UM_22_MVR_20101025_CS_30513064_10L,MVRUM22_30543059_10M,2.22011E+14,GOETZ,,PLACEMENT BEHIND SNY LEVEE 305.6 LB,B5ODT9MA,3/23/2023 14:27,B5ODTDJM,6/12/2025 18:27
,,,99732,PE2010123012309,channel,-11,foot,dredged,2010,,STARVED ROCK LOWER,,2010071523012309,,IL_2315_R,,,,,280,Illinois_Waterway,PE,Mechanical,Hired_Labor,7/15/2010 0:00,7/31/2010 0:00,230.9,230.1,cubicYard,STARVED ROCK LOWER,MVRIWPE_23022309_10B,MVRIWPE_22992309_10B,,CRANE BARGE 11,,"Upland Mechanical 231.5R
",B5ODT9MA,3/23/2023 14:27,B5ODTDJM,6/12/2025 18:27
,,,99832,2.0201E+14,channel,-11,foot,dredged,2010,,BUZZARD ISLAND 2,,2010091334893494,,UM_3492_R,,,,,57102,Mississippi_River,20,Hydraulic,Hired_Labor,9/13/2010 0:00,9/21/2010 0:00,349.4,348.9,cubicYard,BUZZARD ISLAND,UM_20_MVR_20100909_CS_34833498_10B,UM_20_MVR_20101022_AD_34873497_10C,<Null>,GOETZ,,"PLACEMENT STOCKPILE BU 349.1-349.2R Stockpile
",B5ODT9MA,3/23/2023 14:27,B5ODTDJM,6/12/2025 18:27
,,,99932,1.32007E+14,channel,-11,foot,dredged,2007,,SAVANNA BAY UPPER,,2007111553885392,,UM_5384_T,,,,,25414,Mississippi_River,13,Hydraulic,Hired_Labor,11/15/2007 0:00,11/19/2007 0:00,539.2,538.8,cubicYard,SAVANNA BAY,UM_13_MVR_20071107_BD_53875394_07D,,,GOETZ,,PLACEMENT SAVANNA BAY THALWEG 538.1-538.5T ,B5ODT9MA,8/18/2023 16:51,B5ODTDJM,6/12/2025 18:27
,,,99823,2.1201E+14,channel,-11,foot,dredged,2010,,HOGBACK 1,,2010092233153320,,UM_3307_T,,,,,2973,Mississippi_River,21,Mechanical,Hired_Labor,9/22/2010 0:00,9/23/2010 0:00,332,331.5,cubicYard,HOGBACK,UM_21_MVR_20100918_CS_33093330_10C,UM_21_MVR_20101019_BD_33113327_10D,,,,"Placement Thalweg 330.8T
",B5ODT9MA,3/23/2023 14:27,B5ODTDJM,6/12/2025 18:27
,,,99811,2.2201E+14,channel,-11,foot,dredged,2010,,CAVE HOLLOW 2,,2010060830563057,,UM_3064_L,,,,,5175,Mississippi_River,22,Mechanical,Hired_Labor,6/8/2010 0:00,6/13/2010 0:00,305.7,305.6,cubicYard,CAVE HOLLOW,UM_22_MVR_20100601_CS_30403060_10D,UM_22_MVR_20100903_AD_30533058_10G,<Null>,,,Open water Left Bank below wingdam #7 306.4L,B5ODT9MA,3/23/2023 14:27,B5ODTDJM,6/12/2025 18:27
,,,99811,2.22011E+14,channel,-11,foot,dredged,2010,,CAVE HOLLOW 5,,2010101730553062,,UM_3057_L,,,,,45416,Mississippi_River,22,Hydraulic,Hired_Labor,10/17/2010 0:00,10/21/2010 0:00,306.2,305.5,cubicYard,CAVE HOLLOW,UM_22_MVR_20101014_CS_30523059_10J,UM_22_MVR_20101025_CS_30513064_10L,2.22011E+14,GOETZ,,"All Yds Sidecast & Reh'ld to Sny, Cave 6 305.5L",B5ODT9MA,3/23/2023 14:27,B5ODTDJM,6/12/2025 18:27
,,,99769,LA2010115041509,channel,-11,foot,dredged,2010,,PEKIN BEND,,2010080715041509,,IL_1509_R,,,,,69336,Illinois_Waterway,LA,Hydraulic,Commercial,8/7/2010 0:00,8/20/2010 0:00,150.9,150.4,cubicYard,LAMARSH CREEK/PEKIN BEND,IL_LA_MVR_20100608_BD_14981512_10B,IL_LA_MVR_20100902_AD_15041509_10C,,BUXTON II,,"Upland 150.6R New DMMP site
",B5ODT9MA,3/23/2023 14:27,B5ODTDJM,6/12/2025 18:27
,,,99716,MA2010125862589,channel,-11,foot,dredged,2010,,GRIST ISLAND,,2010032225862589,,IL_2706_R,,,,,15734,Illinois_Waterway,MA,Mechanical,Hired_Labor,3/22/2010 0:00,5/9/2010 0:00,258.9,258.6,cubicYard,GRIST ISLAND,IL_MA_MVR_20100225_CS_25832593_10A,IL_MA_MVR_20100519_CS_25862589_10B,,MAZON,,270.6R Upland,B5ODT9MA,3/23/2023 14:27,B5ODTDJM,6/12/2025 18:27
,,,99724,MA2008124472447,harbor,-11,foot,dredged,2008,geometry estimated based on record description,MARSEILLES FOREBAY,,2008052224472447,,IL_2450_R,,,,,1936,Illinois_Waterway,MA,Mechanical,Hired_Labor,5/22/2008 0:00,6/10/2008 0:00,244.7,244.7,cubicYard,MARSEILLES CANAL,,,,,,Upland Mech 245.2R,B5ODT9MA,8/9/2023 17:51,B5ODTDJM,6/12/2025 18:27
,,,99756,PE2008118081818,channel,-11,foot,dredged,2008,geometry estimated based on record description,SENACHWINE CREEK,,2008061618081818,,IL_1819_R,,,,,600,Illinois_Waterway,PE,Mechanical,Hired_Labor,6/16/2008 0:00,6/25/2008 0:00,181.8,180.8,cubicYard,SENACHWINE CREEK,IL_PE_MVR_20080513_CS_18051815_08A,,,,,Bankline 181.8-181.9R,B5ODT9MA,8/9/2023 17:51,B5ODTDJM,6/12/2025 18:27
,,,99805,LA2010108690874,channel,-12,foot,dredged,2010,,GRAPE ISLAND,,2.01008E+13,,IL_0874_L,,,,,42752,Illinois_Waterway,LA,Hydraulic,Commercial,8/26/2010 0:00,8/30/2010 0:00,87.4,86.9,cubicYard,GRAPE ISLAND,IL_LA_MVR_20100818_BD_08670877_10C,IL_LA_MVR_20100903_AD_08690880_10D,,BUXTON II,,"Upland DMMP site 5, 87.3L
",B5ODT9MA,3/23/2023 14:27,B5ODTDJM,6/12/2025 18:27
,,,99804,LA2010108760880,channel,-12,foot,dredged,2010,,BEARDSTOWN,,2.01008E+13,,IL_0874_L,,,,,43896,Illinois_Waterway,LA,Hydraulic,Commercial,8/31/2010 0:00,9/7/2010 0:00,88,87.6,cubicYard,BEARDSTOWN,IL_LA_MVR_20100818_BD_08750888_10C,IL_LA_MVR_20100908_AD_08760882_10E,,BUXTON II,,"Upland DMMP site 5, 87.3L
",B5ODT9MA,3/23/2023 14:27,B5ODTDJM,6/12/2025 18:27
,,,99832,2.0201E+14,channel,-11,foot,dredged,2010,,BUZZARD ISLAND 1,,2010091034893494,,UM_3484_T,,,,,8419,Mississippi_River,20,Mechanical,Hired_Labor,9/10/2010 0:00,9/13/2010 0:00,349.4,348.9,cubicYard,BUZZARD ISLAND,UM_20_MVR_20100909_CS_34833498_10B,UM_20_MVR_20101022_AD_34873497_10C,,,,Thalweg 348.5T,B5ODT9MA,3/23/2023 14:27,B5ODTDJM,6/12/2025 18:27
,,,99725,SR2010124232426,channel,-11,foot,dredged,2010,,MILIKEN CREEK,,2010010124232426,,IL_2417_R,,,,,11559,Illinois_Waterway,SR,Mechanical,Hired_Labor,1/1/2010 0:00,3/2/2010 0:00,242.6,242.3,cubicYard,"MILLIKEN CREEK
",IL_SR_MVR_20091006_BD_24222432_09A,IL_SR_MVR_20100303_CS_24102427_10A,,MAZON,,Upland 241.7R DMMP site Mech,B5ODT9MA,3/23/2023 14:27,B5ODTDJM,6/12/2025 18:27
,,,99811,2.2201E+14,channel,-11,foot,dredged,2010,,CAVE HOLLOW 4,,2010090130563058,,UM_3037_L,,,,,15973,Mississippi_River,22,Mechanical,Hired_Labor,9/1/2010 0:00,9/8/2010 0:00,305.8,305.6,cubicYard,CAVE HOLLOW,UM_22_MVR_20100601_CS_30403060_10D,UM_22_MVR_20100919_AD_30543059_10H,<Null>,,,Behind Sny Levee 304.0L,B5ODT9MA,3/23/2023 14:27,B5ODTDJM,6/12/2025 18:27
,,,99967,1.11999E+14,channel,-11,foot,dredged,1999,,ROSEBROOK,,1999082559515955,,UM_6080_L,,,,,22022,Mississippi_River,11,Mechanical,Commercial,8/25/1999 0:00,9/11/1999 0:00,595.5,595.1,cubicYard,FINLEYS LANDING,UM_11_MVR_19990823_CS_59505956_99B,UM_11_MVR_19991123_AD_59455957_99C,,LAMETTI,,WI POWER AND LIGHT INLAND PLACEMENT 608.0L,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99826,2.12008E+14,channel,-11,foot,dredged,2008,,HOWARDS CROSSING,,2008100133703371,,UM_3362_R,,,,,7004,Mississippi_River,21,Mechanical,Hired_Labor,10/1/2008 0:00,10/6/2008 0:00,337.1,337,cubicYard,LA GRANGE,UM_21_MVR_20080916_BD_33683373_08C,,<Null>,BARGE 766,0,PLACEMENT BANK LINE 336.0-336.2R,B5ODT9MA,8/9/2023 17:51,B5ODTDJM,6/12/2025 18:27
,,,99946,1.21999E+14,channel,-11,foot,dredged,1999,,ISLAND 241,,1999100456165621,,UM_5621_L,,,,,26400,Mississippi_River,12,Hydraulic,Hired_Labor,10/4/1999 0:00,10/12/1999 0:00,562.1,561.6,cubicYard,ISLAND 241 LIGHT,UM_12_MVR_19990901_CS_56135621_99B,UM_12_MVR_19991013_AD_56135621_99C,,WM. A. THOMPSON,,ISLAND 241 BANKLINE PLACEMENT 561.9-562.3L,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99732,PE2008223042308,channel,-11,foot,dredged,2008,,STARVED ROCK LOWER 2,,2008120223042308,,IL_2315_R,,,,,1010,Illinois_Waterway,PE,Mechanical,Hired_Labor,12/2/2008 0:00,12/19/2008 0:00,230.8,230.4,cubicYard,STARVED ROCK LOWER,IL_PE_MVR_20081030_CS_23002309_08D,,,CRANE BARGE 11,0,PLACEMENT UPL 231.5 RB,B5ODT9MA,8/9/2023 17:51,B5ODTDJM,6/12/2025 18:27
,,,99810,2.42008E+14,construction,-11,foot,dredged,2008,,LOCK 22 LOWER AUX,,2008120430123012,,UM_3025_R,,,,,1447,Mississippi_River,24,Mechanical,Hired_Labor,12/4/2008 0:00,12/7/2008 0:00,301.2,301.2,cubicYard,LOCK 22 LOWER,,,,,,Saverton DMMP site 302.5R,B5ODT9MA,8/9/2023 17:51,B5ODTDJM,6/12/2025 18:27
,,,99918,1.41999E+14,channel,-11,foot,dredged,1999,,BEAVER ISLAND,,1999101451745175,,UM_5173_R,,,,,4493,Mississippi_River,14,Mechanical,Hired_Labor,10/14/1999 0:00,10/22/1999 0:00,517.5,517.4,cubicYard,BEAVER SLOUGH INDUSTRIAL CHANNEL,UM_14_MVR_19990714_CS_51755175_99A,UM_14_MVR_19991129_AD_51755175_99B,,HIRED LABOR,,HEAD OF BEAVER ISLAND BANKLINE PLACEMENT 517.3R,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99777,LA2008113661368,channel,-11,foot,dredged,2008,,COPPERAS CREEK,,2008120613661368,,IL_1368_L,,,,,15192,Illinois_Waterway,LA,Hydraulic,Contractor,12/6/2008 0:00,12/10/2008 0:00,136.8,136.6,cubicYard,COPPERAS CREEK,IL_LA_MVR_20081119_BD_13601370_08D,,,BUXTON II,0,PLACEMENT BANK LINE 137.3 - 137.0L,B5ODT9MA,8/9/2023 17:51,B5ODTDJM,6/12/2025 18:27
,,,99898,1.61999E+14,channel,-11,foot,dredged,1999,,LOCK 15 LOWER,,1999091648264828,,UM_4820_L,,,,,12962,Mississippi_River,16,Hydraulic,Hired_Labor,9/16/1999 0:00,9/19/1999 0:00,482.8,482.6,cubicYard,LOCK 15 LOWER,UM_16_MVR_19990914_CS_48224829_99B,UM_16_MVR_19991005_AD_48224830_99C,,WM. A. THOMPSON,,CENTENNIAL BRIDGE STOCKPILE BANKLINE PLACEMENT 481.9-482.1L,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99880,1.71999E+14,channel,-11,foot,dredged,1999,,BASS ISLAND,,1999091944754478,,UM_4474_R,,,,,29778,Mississippi_River,17,Hydraulic,Hired_Labor,9/19/1999 0:00,9/27/1999 0:00,447.8,447.5,cubicYard,BASS ISLAND,UM_17_MVR_19990902_CS_44704482_99B,UM_17_MVR_19990930_CS_44604482_99C,,WM. A. THOMPSON,,LOUISA GENERATING PLANT UPLAND PLACEMENT 447.2-447.3R,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99867,1.81999E+14,channel,-11,foot,dredged,1999,,BENTON ISLAND,,1999083141984202,,UM_4184_T,,,,,25926,Mississippi_River,18,Hydraulic,Hired_Labor,8/31/1999 0:00,9/7/1999 0:00,420.2,419.8,cubicYard,BENTON ISLAND,UM_18_MVR_19990816_CS_41934202_99B,UM_18_MVR_19990915_CS_41784202_99C,,WM. A. THOMPSON,,BENTON ISLAND THALWEG PLACEMENT 418.3-418.8T,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99696,2.22009E+14,construction,-11,foot,dredged,2009,geometry estimated based on record description,LOCK 21 LOWER AUX,,2009040832493249,,UM_3248_L,,,,,1841,Mississippi_River,22,Mechanical,Hired_Labor,4/8/2009 0:00,4/20/2009 0:00,324.9,324.9,,LOCK 21 LOWER,,,,,,"Lock 21 lower parking lot	324.9L",B5ODT9MA,6/20/2023 15:21,B5ODTDJM,6/12/2025 18:27
,,,99815,2.21999E+14,channel,-11,foot,dredged,1999,,WHITNEY,,1999080931303136,,UM_3125_T,,,,,36056,Mississippi_River,22,Hydraulic,Hired_Labor,8/9/1999 0:00,8/17/1999 0:00,313.6,313,cubicYard,WHITNEY LIGHT,UM_22_MVR_19990723_BD_31303142_99A,UM_22_MVR_19990928_AD_31203142_99B,,WM. A. THOMPSON,,THALWEG PLACEMENT NEAR WALKER SLOUGH LIGHT 312.7-313.2T,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99731,SR2009123122312,channel,-11,foot,dredged,2009,geometry estimated based on record description,STARVED ROCK UPPER,,2009050423122312,,IL_2315_R,,,,,230,Illinois_Waterway,SR,Mechanical,Hired_Labor,5/4/2009 0:00,5/4/2009 0:00,231.2,231.2,,ABOVE STARVED ROCK,IL_SR_MVR_20090427_CS_23112320_09A,,,CRANE BARGE 11,,"Upland Mechanical 231.5R DMMP site
",B5ODT9MA,6/20/2023 15:21,B5ODTDJM,6/12/2025 18:27
,,,99810,2.41999E+14,channel,-11,foot,dredged,1999,,LOCK 22 LOWER,,1999082130043007,,UM_3010_L,,,,,16326,Mississippi_River,24,Hydraulic,Hired_Labor,8/21/1999 0:00,8/30/1999 0:00,300.7,300.4,cubicYard,LOCK 22 LOWER,UM_24_MVR_19990811_BD_30023010_99C,UM_24_MVR_19990922_AD_30003012_99D,,WM. A. THOMPSON,,UPLAND PLACEMENT NEAR PARK N FISH REC AREA 300.9-301.0L,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99818,2.21999E+14,construction,-11,foot,dredged,1999,,CF INDUSTRIES,,1999092732043205,,UM_3204_R,,,,,609,Mississippi_River,22,Mechanical,Commercial,9/27/1999 0:00,10/1/1999 0:00,320.5,320.4,cubicYard,NE MISSOURI POWER,UM_22_MVR_19990630_CS_31903210_99A,UM_22_MVR_19991102_AD_32033203_99B,,LAMETTI (CALDWELL TOWING),,NE MO POWER UPLAND PLACEMENT 320.4R,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99891,1.62E+14,channel,-11,foot,dredged,2000,,BUFFALO,,2000101447204723,,UM_4730_R,,,,,23644,Mississippi_River,16,Hydraulic,Hired_Labor,10/14/2000 0:00,10/17/2000 0:00,472.3,472,cubicYard,BUFFALO,UM_16_MVR_20000918_BD_47184727_00C,UM_16_MVR_20001018_CS_47184725_00D,,WM. A. THOMPSON,,BANKLINE PLACEMENT 472.9-473.1R,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,,1.52009E+14,harbor,-6,foot,dredged,2009,,LOCK 15 FOREBAY,,2009052648304830,,UM_5263_L,,,,,2262,Mississippi_River,15,Mechanical,Hired_Labor,5/26/2009 0:00,6/2/2009 0:00,483,483,,LOCK 15 UPPER,,,,BARGE 766,,Placement at Pelican Island 526.0-526.2L,B5ODT9MA,6/20/2023 15:21,B5ODTDJM,6/12/2025 18:27
,,,99867,1.82E+14,channel,-11,foot,dredged,2000,,BENTON ISLAND,,2000100441974202,,UM_4194_R,,,,,26000,Mississippi_River,18,Hydraulic,Hired_Labor,10/4/2000 0:00,10/9/2000 0:00,420.2,419.7,cubicYard,BENTON ISLAND,UM_18_MVR_20000919_BD_41904205_00C,UM_18_MVR_20001016_CS_41734204_00B,1.82E+14,WM. A. THOMPSON,,OPEN WATER PLACEMENT 418.6-418.7 TO BE REHANDLED,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99807,LA2009108370842,channel,-11,foot,dredged,2009,,BRIGGS LANDING TO LAMOINE RIVER,,2.00908E+13,,IL_0838_L,,,,,36391,Illinois_Waterway,LA,Hydraulic,Hired_Labor,8/24/2009 0:00,8/29/2009 0:00,84.2,83.7,cubicYard,BRIGG'S LANDING,IL_LA_MVR_20090723_BD_08350845_09A,,,GOETZ,,PLACEMENT BANK LINE 83.3_84.3 L,B5ODT9MA,6/20/2023 15:21,B5ODTDJM,6/12/2025 18:27
,,,99855,1.92E+14,channel,-11,foot,dredged,2000,,KEMPS,,2000100239713972,,UM_3979_R,,,,,5926,Mississippi_River,19,Hydraulic,Hired_Labor,10/2/2000 0:00,10/4/2000 0:00,397.2,397.1,cubicYard,KEMP'S LANDING LOWER,UM_19_MVR_20000906_BD_39683980_00B,UM_19_MVR_20001005_CS_39703980_00C,,WM. A. THOMPSON,,KEMPS LANDING UPLAND PLACEMENT 398.0R,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99823,2.12009E+14,channel,-11,foot,dredged,2009,,HOGBACK,,2009091133163320,,UM_3307_T,,,,,16231,Mississippi_River,21,Mechanical,Hired_Labor,9/11/2009 0:00,9/22/2009 0:00,332,331.6,cubicYard,HOGBACK,UM_21_MVR_20090831_BD_33083323_09D,,,BARGE 767,,PLACEMENT THALWEG 330.8 T,B5ODT9MA,6/20/2023 15:21,B5ODTDJM,6/12/2025 18:27
,,,99823,2.12E+14,channel,-12,foot,dredged,2000,,HOGBACK,,2000082433143318,,UM_3313_R,,,,,49711,Mississippi_River,21,Hydraulic,Hired_Labor,8/24/2000 0:00,8/31/2000 0:00,331.8,331.4,cubicYard,HOGBACK,UM_21_MVR_20000817_BD_33103320_00E,UM_21_MVR_20000831_CS_33103328_00F,,WM. A. THOMPSON,,UPLAND PLACEMENT BELOW LONE TREE LT & DAYMARK 331.2-331.5R,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
